index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
418,"Tyler, Torrye",Texas Tech,Big 12,400m,2023,SO-2,,,57.59,seconds,Jim Click Shootout 2023 Multi,2023-04-06,,,,Outdoor,https://www.tfrrs.org/results/76356/4799476/_Jim_Click_Shootout_2023_Multi/400-Meters,TFRRS all_performances
419,"Umoibang, Mercy",Texas Tech,Big 12,400m,2023,FR-1,,,56.89,seconds,Jim Click Shootout 2023 Multi,2023-04-06,,,,Outdoor,https://www.tfrrs.org/results/76356/4799476/_Jim_Click_Shootout_2023_Multi/400-Meters,TFRRS all_performances
420,"Krebs, Naomi",Texas Tech,Big 12,100H,2023,FR-1,,,13.84,seconds,UF Tom Jones Memorial,2023-04-14,,,-1.0,Outdoor,https://www.tfrrs.org/results/78102/4824428/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
421,"Roswell, Demisha",Texas Tech,Big 12,100H,2023,SR-4,,,13.11,seconds,UF Tom Jones Memorial,2023-04-14,,,1.6,Outdoor,https://www.tfrrs.org/results/78102/4824428/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
422,"Watkins, Simone",Texas Tech,Big 12,100H,2023,JR-3,,,13.85,seconds,UF Tom Jones Memorial,2023-04-14,,,1.6,Outdoor,https://www.tfrrs.org/results/78102/4824428/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
423,"Harris, Magi",Texas Tech,Big 12,400H,2023,FR-1,,,1:01.58,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824387/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
424,"Price, Lexye",Texas Tech,Big 12,400H,2023,SR-4,,,58.67,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824387/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
425,"Schulz, Sylvia",Texas Tech,Big 12,400H,2023,JR-3,,,57.04,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824387/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
426,"Dubarry-Gay, Nayanna",Texas Tech,Big 12,400m,2023,JR-3,,,54.59,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824405/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
427,"Dumas, Zariere",Texas Tech,Big 12,400m,2023,SO-2,,,55.39,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824405/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
428,"Krebs, Naomi",Texas Tech,Big 12,100H,2023,FR-1,,,13.31,seconds,Michael Johnson Invitational,2023-04-21,,,1.1,Outdoor,https://www.tfrrs.org/results/75342/4853618/Michael_Johnson_Invitational/100-Hurdles,TFRRS all_performances
429,"Krebs, Naomi",Texas Tech,Big 12,100H,2023,FR-1,,,13.47,seconds,Michael Johnson Invitational,2023-04-21,,,-1.0,Outdoor,https://www.tfrrs.org/results/75342/4853618/Michael_Johnson_Invitational/100-Hurdles,TFRRS all_performances
430,"Roswell, Demisha",Texas Tech,Big 12,100H,2023,SR-4,,,12.84,seconds,Michael Johnson Invitational,2023-04-21,,,1.1,Outdoor,https://www.tfrrs.org/results/75342/4853618/Michael_Johnson_Invitational/100-Hurdles,TFRRS all_performances
431,"Roswell, Demisha",Texas Tech,Big 12,100H,2023,SR-4,,,13.20,seconds,Michael Johnson Invitational,2023-04-21,,,-0.2,Outdoor,https://www.tfrrs.org/results/75342/4853618/Michael_Johnson_Invitational/100-Hurdles,TFRRS all_performances
432,"Tyler, Torrye",Texas Tech,Big 12,400H,2023,SO-2,,,1:07.59,seconds,Michael Johnson Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/75342/4853626/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
433,"Watkins, Simone",Texas Tech,Big 12,400H,2023,JR-3,,,59.54,seconds,Michael Johnson Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/75342/4853626/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
434,"Dubarry-Gay, Nayanna",Texas Tech,Big 12,400m,2023,JR-3,,,55.04,seconds,Michael Johnson Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/75342/4853633/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
435,"Dumas, Zariere",Texas Tech,Big 12,400m,2023,SO-2,,,55.50,seconds,Michael Johnson Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/75342/4853633/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
436,"Jackson, Le-Taija",Texas Tech,Big 12,400m,2023,JR-3,,,56.01,seconds,Michael Johnson Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/75342/4853633/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
437,"Harris, Magi",Texas Tech,Big 12,400H,2023,FR-1,,,1:04.09,seconds,Corky/Crofoot Shootout,2023-04-28,,,,Outdoor,https://www.tfrrs.org/results/80804/4888713/Corky_Crofoot_Shootout/400-Hurdles,TFRRS all_performances
438,"Schulz, Sylvia",Texas Tech,Big 12,400H,2023,JR-3,,,57.08,seconds,Corky/Crofoot Shootout,2023-04-28,,,,Outdoor,https://www.tfrrs.org/results/80804/4888713/Corky_Crofoot_Shootout/400-Hurdles,TFRRS all_performances
439,"Tyler, Torrye",Texas Tech,Big 12,400H,2023,SO-2,,,1:05.53,seconds,Corky/Crofoot Shootout,2023-04-28,,,,Outdoor,https://www.tfrrs.org/results/80804/4888713/Corky_Crofoot_Shootout/400-Hurdles,TFRRS all_performances
440,"Bock, Emma",Texas Tech,Big 12,400m,2023,FR-1,,,56.89,seconds,Corky/Crofoot Shootout,2023-04-28,,,,Outdoor,https://www.tfrrs.org/results/80804/4888721/Corky_Crofoot_Shootout/400-Meters,TFRRS all_performances
441,"Dubarry-Gay, Nayanna",Texas Tech,Big 12,400m,2023,JR-3,,,54.25,seconds,Corky/Crofoot Shootout,2023-04-28,,,,Outdoor,https://www.tfrrs.org/results/80804/4888721/Corky_Crofoot_Shootout/400-Meters,TFRRS all_performances
442,"Dumas, Zariere",Texas Tech,Big 12,400m,2023,SO-2,,,55.45,seconds,Corky/Crofoot Shootout,2023-04-28,,,,Outdoor,https://www.tfrrs.org/results/80804/4888721/Corky_Crofoot_Shootout/400-Meters,TFRRS all_performances
443,"Umoibang, Mercy",Texas Tech,Big 12,400m,2023,FR-1,,,55.81,seconds,Corky/Crofoot Shootout,2023-04-28,,,,Outdoor,https://www.tfrrs.org/results/80804/4888721/Corky_Crofoot_Shootout/400-Meters,TFRRS all_performances
444,"Krebs, Naomi",Texas Tech,Big 12,100H,2023,FR-1,,,13.33,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,1.0,Outdoor,https://www.tfrrs.org/results/79703/4926697/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
445,"Krebs, Naomi",Texas Tech,Big 12,100H,2023,FR-1,,,13.59,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,-0.2,Outdoor,https://www.tfrrs.org/results/79703/4926697/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
446,"Roswell, Demisha",Texas Tech,Big 12,100H,2023,SR-4,,,13.02,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,1.0,Outdoor,https://www.tfrrs.org/results/79703/4926697/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
447,"Harris, Magi",Texas Tech,Big 12,400H,2023,FR-1,,,1:02.56,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
448,"Harris, Magi",Texas Tech,Big 12,400H,2023,FR-1,,,58.99,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
449,"Price, Lexye",Texas Tech,Big 12,400H,2023,SR-4,,,58.73,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
450,"Price, Lexye",Texas Tech,Big 12,400H,2023,SR-4,,,58.87,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
451,"Schulz, Sylvia",Texas Tech,Big 12,400H,2023,JR-3,,,56.32,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
452,"Schulz, Sylvia",Texas Tech,Big 12,400H,2023,JR-3,,,57.52,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
453,"Watkins, Simone",Texas Tech,Big 12,400H,2023,JR-3,,,59.97,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
454,"Dubarry-Gay, Nayanna",Texas Tech,Big 12,400m,2023,JR-3,,,53.54,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926704/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
455,"Dubarry-Gay, Nayanna",Texas Tech,Big 12,400m,2023,JR-3,,,53.80,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926704/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
456,"Dumas, Zariere",Texas Tech,Big 12,400m,2023,SO-2,,,54.05,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926704/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
457,"Umoibang, Mercy",Texas Tech,Big 12,400m,2023,FR-1,,,54.96,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926704/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
458,"Krebs, Naomi",Texas Tech,Big 12,100H,2023,FR-1,,,13.54,seconds,NCAA West Preliminary Round,2023-05-24,,,1.5,Outdoor,https://www.tfrrs.org/results/81275/4936756/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
459,"Roswell, Demisha",Texas Tech,Big 12,100H,2023,SR-4,,,12.77,seconds,NCAA West Preliminary Round,2023-05-24,,,0.8,Outdoor,https://www.tfrrs.org/results/81275/4936756/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
460,"Roswell, Demisha",Texas Tech,Big 12,100H,2023,SR-4,,,13.04,seconds,NCAA West Preliminary Round,2023-05-24,,,0.5,Outdoor,https://www.tfrrs.org/results/81275/4936756/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
461,"Harris, Magi",Texas Tech,Big 12,400H,2023,FR-1,,,1:03.06,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
462,"Price, Lexye",Texas Tech,Big 12,400H,2023,SR-4,,,1:00.89,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
463,"Schulz, Sylvia",Texas Tech,Big 12,400H,2023,JR-3,,,57.15,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
464,"Schulz, Sylvia",Texas Tech,Big 12,400H,2023,JR-3,,,57.95,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
465,"Watkins, Simone",Texas Tech,Big 12,400H,2023,JR-3,,,59.91,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
466,"Dubarry-Gay, Nayanna",Texas Tech,Big 12,400m,2023,JR-3,,,54.92,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936765/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
467,"Roswell, Demisha",Texas Tech,Big 12,100H,2023,SR-4,,,12.99,seconds,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,0.2,Outdoor,https://www.tfrrs.org/results/81300/4938114/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
